aid,pid
401,93056
217,93069
218,93069
217,93187
218,93187
433,93325
4,93605
36,93662
725,93698
693,93710
414,93710
830,93842
610,93888
803,93892
602,93948
610,93983
333,93987
664,93987
719,94000
59,94000
608,94131
358,94140
538,94140
610,94140
392,94146
433,94147
392,94148
609,94197
32,94262
392,94314
210,94326
610,94351
609,94364
609,94385
610,94525
461,94536
610,94655
392,94679
385,94682
610,94713
987,94811
789,94834
608,94852
610,94913
610,94927
693,95103
696,95103
609,95209
392,95241
392,95253
610,95271
610,95337
610,95419
610,95464
694,95498
609,95545
610,95594
610,95663
391,95701
610,95733
115,95769
19,95777
610,95784
987,95795
378,95912
610,96092
898,96111
602,1309
609,96143
19,96203
723,96636
782,96769
93,96841
265,97278
886,97364
549,98085
364,98198
300,99178
533,99239
836,99283
564,99323
595,99373
564,99411
450,99419
737,99569
737,99590
708,99619
821,99636
450,99642
969,99674
737,99680
395,99720
37,99725
595,99845
116,99855
533,99924
120,99932
565,99975
835,100010
395,100028
477,100037
839,100066
695,100143
951,100248
339,100269
415,100270
416,100270
951,100422
679,100695
749,100828
119,100839
290,100839
962,101024
244,101025
944,101050
931,101070
244,101074
480,101113
166,101180
952,101183
953,101183
695,101399
113,101522
208,101526
952,101657
953,101657
404,101716
953,2260
937,101790
951,101807
208,101902
952,101977
659,102243
483,102243
356,102250
533,102351
314,102473
533,102481
891,102678
827,102728
907,102747
172,102802
891,102818
343,102830
181,102850
50,102864
462,102924
624,102977
232,103092
388,103103
128,103136
476,103165
434,103259
421,103262
50,103316
285,103346
926,103788
969,103847
32,105781
407,107946
513,107962
514,107962
892,107965
893,107971
856,107989
761,108002
624,108039
623,108039
594,108068
827,108070
302,108121
407,108144
407,108181
892,39213
274,108242
893,108266
274,108313
602,108338
497,108376
357,108379
513,108385
892,108410
465,108447
513,108450
869,108478
594,108496
407,108410
975,108569
546,108574
722,108593
86,108698
893,108705
893,108782
544,108803
943,108816
893,108854
912,108897
893,108900
917,108931
595,108973
357,109000
477,109007
624,109007
110,109045
975,109045
194,109046
686,109096
274,109099
893,109119
836,109121
274,109150
144,109181
787,109181
897,109193
8,109257
399,109268
344,109287
48,109291
49,109291
612,109309
705,109311
624,109311
105,109313
623,109320
105,109325
144,109357
787,109357
566,109367
74,109368
172,109377
918,109379
105,109384
897,3665
59,109395
1,109426
8,109436
105,109441
892,109445
970,109480
789,109482
405,109483
263,109508
183,109520
105,109537
183,109552
534,109608
105,109621
332,109640
321,109651
181,109679
8,109732
50,109738
183,109788
902,109793
513,109824
624,109828
705,109837
405,109878
263,109885
875,109909
705,109918
105,109946
211,109948
105,109954
183,109966
892,109996
93,109998
560,110002
183,110037
317,110129
560,110140
722,110149
93,110169
61,110191
105,110196
607,110285
748,110299
624,110302
405,110303
8,110307
219,110312
93,110349
249,110350
263,110353
870,110373
979,110373
181,110390
105,110395
105,110400
825,110405
183,110409
509,110425
636,110443
637,110443
623,110445
931,110478
181,110535
407,110557
92,110570
285,110572
314,110599
105,110609
93,110611
685,110616
181,110647
876,110665
875,110665
457,110672
49,110691
381,110730
826,110741
93,110756
513,110772
748,110775
48,110781
1,110781
346,110808
93,110814
131,110841
106,110860
172,110935
321,110938
897,110946
106,110947
591,110975
181,110978
369,110978
405,110985
48,111017
405,111035
705,111077
74,111083
93,111090
93,111148
513,111164
514,111164
719,111207
732,111219
970,111253
144,111300
719,111319
8,111359
105,111399
332,111418
93,111429
722,111450
512,111470
183,111472
722,111496
808,111519
690,111526
685,111542
623,111593
38,111606
719,111628
105,111682
105,111690
986,111712
184,111713
405,111734
48,111748
263,111766
1,111835
719,111842
405,111860
705,111869
875,111870
8,111877
105,111884
875,111898
61,111968
825,111980
263,112005
82,112021
405,112022
812,112022
705,112032
970,112073
549,112098
74,112108
875,112116
645,112154
332,112162
897,112175
624,112176
705,112177
729,112199
763,112218
509,112228
498,112229
870,112261
95,112373
479,112500
602,116665
602,117381
602,117431
818,117543
602,117905
208,118605
60,118774
96,119114
949,119505
583,119818
583,119836
809,119852
119,120039
119,120259
679,120669
583,119198
119,120872
542,120880
471,120960
145,120963
144,120963
524,120968
525,120968
787,120971
42,120971
787,120973
135,120973
302,120974
787,120981
135,120981
42,120986
956,120997
957,120997
471,120999
41,121008
787,121011
787,121014
135,121014
471,121018
471,121021
863,121026
981,121026
42,121029
417,121030
712,121030
42,121032
478,121047
479,121047
478,121129
364,121133
552,121199
364,121255
552,121308
380,121344
255,121398
478,121460
479,121515
478,121515
77,121576
482,121599
485,121599
722,121622
339,121637
339,121783
169,121834
423,121860
482,121882
339,121895
999,121911
95,121913
934,121965
424,122073
628,122078
424,122081
300,122169
461,122182
783,122640
943,122717
146,123727
146,123775
784,123971
543,124002
146,124036
146,124235
260,124403
146,124471
364,124856
627,124881
784,124894
146,125123
474,125362
784,125371
364,125388
784,125412
710,125782
414,125782
479,125785
105,125790
767,125792
558,125799
168,125799
386,125802
482,125821
1,125863
602,125871
558,125880
93,125891
479,125893
870,125898
789,125913
789,125920
414,125927
48,125937
478,125938
380,125952
732,125961
870,125963
318,125978
789,51297
789,125988
789,126001
105,126024
413,126042
987,126064
479,126102
386,126112
386,126115
779,126142
471,126145
478,126149
710,126174
364,126189
471,126199
789,126217
478,126221
591,126236
67,126287
479,126301
386,126308
558,126317
48,126361
991,3915
789,126379
789,126381
155,126396
789,126408
461,126413
558,126430
789,126451
478,126454
789,126458
558,126487
789,126493
414,126510
908,126520
732,126520
909,126520
789,126528
414,126543
789,126545
478,126562
479,126562
478,126568
558,126571
478,126575
318,126608
993,126608
558,126633
766,126663
767,126663
765,126663
696,126689
318,126705
612,126720
376,126748
479,126758
779,126777
789,126802
943,126906
268,127602
231,128342
231,128349
261,128353
926,128361
591,128361
231,128363
231,128365
222,128373
873,128384
223,128390
231,128405
231,128409
231,128419
231,128425
434,128432
77,128469
261,128493
231,128523
261,128561
223,128579
108,128581
223,128589
231,128592
223,128632
722,129041
434,129084
434,129102
434,129105
434,129113
434,129135
434,129136
434,129147
544,129159
265,129161
434,129163
836,129189
544,129191
434,129200
434,129207
434,129209
434,129215
559,129238
544,129255
434,129270
434,129286
434,129300
12,129318
343,129813
128,129840
128,130005
128,1928
434,3915
128,130057
128,130173
128,130187
128,130336
343,130343
128,130358
128,130366
128,130508
128,130637
912,130643
128,130742
128,130753
128,130756
128,130864
128,3915
716,130911
891,130929
128,130969
543,131036
286,131266
286,131396
636,131672
547,132342
664,132503
664,132505
410,132515
358,132517
358,3665
722,132524
386,132537
94,132546
358,132551
987,132552
358,14270
722,132557
358,132558
504,132566
926,132574
359,132585
618,132597
916,132881
539,133164
16,133328
732,133638
433,133853
916,134330
888,134407
433,134460
797,134637
539,134654
934,134720
33,134726
536,134831
916,134844
524,134894
539,135202
539,135264
942,135511
539,135676
801,135692
732,135754
784,135803
999,135812
802,135861
999,135882
748,135910
999,135926
665,135936
505,135975
33,135987
999,135988
413,136023
414,136029
987,136128
131,136144
414,136163
611,136197
414,136198
665,136202
552,136309
146,136316
756,136351
755,136351
125,136370
146,136371
784,136455
999,136545
315,136626
848,136636
999,136654
146,136670
665,136691
755,136718
802,136721
290,136794
384,136804
767,136804
603,136805
232,136872
708,137162
17,137170
564,137244
563,137244
1000,137509
395,137600
247,137632
395,137788
293,137792
395,137810
739,137851
395,137871
564,137930
23,138039
739,138180
564,138237
446,138324
936,138335
847,138359
847,138590
564,138603
936,138755
328,138846
137,138918
93,138944
739,138972
125,139001
509,139145
871,139243
124,139247
936,139314
935,139344
112,139423
954,139553
736,139608
654,139612
708,139643
291,139745
351,139758
370,139794
564,139846
540,139918
675,140015
903,140015
66,140033
182,140268
969,140326
734,141628
457,141725
833,141788
414,141924
613,142144
711,142351
414,142351
386,142450
613,142695
833,142724
833,142922
414,142930
851,18363
414,143004
696,143049
696,143072
414,143195
851,143250
414,143256
414,143330
566,143517
624,143518
318,143525
989,143863
479,144346
479,144409
479,145980
316,146309
479,147014
433,147887
479,148106
884,149455
19,149558
123,149558
82,149633
524,149704
309,150848
274,151484
785,151676
55,151757
951,151772
99,151780
951,151901
80,151943
81,151943
951,151948
951,151966
468,152089
951,152105
204,152218
462,152318
927,152361
951,152416
881,152465
951,152536
951,152541
9,152559
464,152575
384,152602
56,152606
450,152623
594,152634
862,152639
587,152657
94,152668
457,154352
378,154469
356,154478
379,154492
379,154509
385,154510
538,154514
360,154523
356,154529
379,154534
379,154554
379,154563
760,154582
356,154583
379,154586
379,154602
418,154605
800,154609
356,154612
198,154614
385,154617
418,154618
379,154621
356,154627
379,154628
360,154630
379,154633
379,154634
379,154638
945,154647
356,154651
379,154662
379,154681
379,154714
378,154720
760,154721
354,154738
356,154740
356,154744
695,154755
930,154755
987,154757
356,154760
930,154762
356,154765
503,154777
945,154798
385,154801
779,154809
414,154811
503,154825
760,154826
418,154830
356,154837
760,154853
503,154859
385,154896
378,154917
379,154918
664,154930
360,154933
356,154942
356,154954
379,154966
379,154968
379,154971
356,154974
356,154995
379,155020
930,155022
379,155024
356,155031
378,155033
945,155037
356,155042
379,155051
503,155073
356,155080
378,155100
379,155103
503,155106
385,155122
356,155130
379,155140
356,155141
356,155144
356,155146
502,155149
356,155159
356,155162
379,155166
379,155192
945,155197
987,155271
938,155302
359,155305
356,155308
356,155329
379,155342
356,155343
356,155359
356,155367
471,155372
503,155373
945,155388
379,155394
760,155402
356,155414
356,155415
356,155427
356,155438
379,155448
379,155449
209,155454
356,155479
379,155486
385,155494
356,155495
356,155498
356,155506
360,155523
356,155538
503,155542
379,155547
414,155555
379,155563
503,155574
379,155580
356,155586
379,155588
356,155594
471,155603
767,155603
502,155610
379,155627
378,155644
945,155652
338,155652
760,155653
379,155654
356,155658
945,155666
356,155671
356,155697
356,155708
760,155741
379,155750
356,155755
930,155763
356,155782
379,155786
356,155795
760,155798
356,155801
356,155806
356,155815
356,155816
938,155833
945,155882
379,155890
356,155897
360,155901
2,155907
356,155913
379,155917
356,155923
930,155929
635,155935
379,155952
385,155958
870,155966
603,155985
184,155985
356,155989
356,156036
356,156052
930,156053
503,156067
379,156077
379,156080
356,156106
356,156113
356,156134
385,156151
760,156158
356,156172
356,156189
379,156207
378,156214
356,156222
356,156234
385,156242
379,156251
356,156262
379,156274
354,156278
503,156288
503,156291
385,156298
356,156310
356,156333
987,156337
356,156347
428,156355
356,156370
379,156371
378,156382
356,156386
356,156387
360,156417
379,156419
356,156426
356,156432
356,156435
503,156447
356,156450
354,156451
356,156465
356,156468
378,156480
356,156486
418,156496
356,156514
618,156519
379,156540
471,156547
356,156557
938,156573
503,156578
356,156597
379,156598
503,156607
471,156611
760,156619
360,156621
379,156624
379,156639
392,156651
379,156658
722,156663
760,156668
379,156671
209,156674
385,156678
356,156679
379,156681
360,156694
385,156696
356,156699
356,156700
378,156714
379,156727
240,156729
930,156733
379,156738
471,156753
379,156757
938,156770
379,156785
503,156794
379,156798
360,156822
356,156824
356,156835
870,156839
414,156840
379,156845
379,156849
767,156855
356,156857
418,156862
379,156873
356,156877
356,156890
379,156892
356,156914
356,156922
938,156930
870,156945
378,156958
502,156976
379,157001
356,157018
356,157021
987,157024
503,157035
930,157037
356,157040
379,157044
378,157047
385,157057
987,157065
379,157069
865,157130
865,157186
865,157190
865,157222
865,157306
891,157404
891,157552
851,158522
82,158544
205,158564
170,158564
891,158574
28,158577
748,158606
442,158620
731,158620
274,158630
611,158643
560,158659
343,158669
82,158669
560,158670
748,158674
827,158682
26,158752
28,158752
343,158768
560,158777
265,158786
611,158797
366,158844
611,158844
624,158850
624,158851
28,158867
343,158874
343,158890
611,158891
624,158896
748,158897
343,158921
560,158931
192,159016
560,159051
343,159084
227,159089
611,159142
611,159153
611,159170
611,159180
560,159185
227,159200
624,159221
623,159221
82,159223
623,159225
748,159230
611,159251
891,159296
611,159312
560,159323
611,159339
611,159341
611,159347
366,159377
227,159393
28,159399
442,159454
611,159505
975,160019
309,160452
309,160501
309,160706
309,160761
309,2565
309,160815
309,160878
265,160923
128,161018
748,161039
833,161204
128,161251
128,161253
265,161262
128,161284
128,161380
434,161517
964,161517
726,161523
192,161533
434,161541
892,161551
827,161559
192,161577
589,161601
589,161610
595,161665
440,161713
838,161716
434,161731
645,161813
146,161826
434,8473
645,161835
333,161859
434,161879
399,161901
855,162071
571,162426
338,162474
252,162476
609,162481
221,162519
354,162522
447,162529
571,162579
572,162579
447,162580
281,162582
716,162609
717,162633
860,162633
32,162639
562,162642
716,162679
364,162685
413,162701
182,162727
181,162727
696,162764
422,162779
409,162779
29,162785
471,162806
281,162813
902,162819
29,162855
612,162878
978,162888
338,162890
612,162908
671,162909
464,163043
943,163177
315,163319
611,163330
386,163480
413,163526
413,163538
710,163540
414,163540
835,163838
836,163838
696,163953
632,164373
432,166495
433,166495
434,166495
389,166912
479,167251
137,167518
131,167539
748,167539
192,167601
265,167640
264,167640
264,167641
602,167647
68,167660
623,167676
594,167704
748,167706
708,167711
105,167759
608,167764
553,167780
599,167787
600,167787
602,167787
517,167794
888,167795
800,167809
405,167852
59,167852
593,167907
105,167922
106,167922
131,167935
93,167938
602,167975
602,167982
602,167995
623,168026
93,168038
93,168083
877,168091
21,168094
48,168101
68,168119
146,168123
748,168169
986,168191
593,168195
624,168200
445,168234
446,168234
732,168249
602,168249
748,168295
183,168332
334,168336
192,168388
146,168408
332,168433
219,168435
264,168437
33,168449
593,168450
748,168453
125,168485
73,168485
826,168494
343,168503
602,168564
198,168582
28,168592
183,168599
591,168601
789,168628
602,168677
340,168679
125,168690
462,168690
407,168731
602,168742
623,168765
405,168786
124,168789
405,168793
934,168818
602,168829
933,168846
917,168871
498,168959
405,169001
917,169005
264,169008
503,169031
127,169087
128,169087
344,169112
748,169118
26,169143
28,169143
265,169156
264,169156
602,169179
124,169220
722,169233
748,169246
624,169254
595,169293
371,169327
797,169364
68,169371
50,169383
732,169393
602,169393
476,169405
904,169405
748,169438
624,169480
457,169556
611,169559
633,169617
330,169648
503,169692
602,169724
183,169769
732,169778
902,169818
975,169829
227,169885
539,169887
461,169893
595,169904
399,169909
73,169913
386,169918
825,169926
590,169927
183,169940
934,169954
748,169975
260,169985
183,169995
732,170001
602,170001
480,170028
888,170043
748,170054
93,170071
313,170096
260,170126
986,170137
405,170142
812,170142
748,170153
722,170169
33,170174
50,170204
50,170209
789,170221
131,170247
892,170273
467,170359
732,170376
183,170388
524,170427
811,170459
405,170551
131,170610
503,170722
28,170763
265,170781
156,170819
595,170819
489,170832
28,170853
183,170896
931,170927
863,170933
748,170945
624,170977
503,170979
35,171031
93,171037
812,171074
875,171116
354,171118
35,171148
886,171173
623,171176
93,171199
664,171235
732,171247
748,171290
748,171314
264,171418
366,171429
763,171450
560,171498
512,171510
827,171524
601,171550
748,171552
462,171579
183,171579
137,171646
617,171649
502,171649
124,171693
732,171696
624,171729
332,171742
739,171758
624,171762
344,171841
970,171846
758,171886
61,171912
594,171917
789,171919
934,171960
264,172010
748,172018
886,172048
61,172073
732,172081
148,172119
405,172131
1,172205
705,172254
748,172256
93,172263
125,172271
748,172295
916,172304
593,172382
888,172396
748,172399
330,172447
602,172459
191,172507
414,172530
801,172552
602,172552
789,172571
131,172611
748,172611
602,172635
596,172654
260,172660
917,172714
986,172812
789,172814
602,172815
894,172855
902,172857
50,172879
833,172889
93,172959
789,172964
888,172986
934,173007
888,173035
35,173111
498,173111
593,173167
623,173210
611,173210
391,173210
624,173210
183,173286
68,173318
476,173320
624,173320
748,173361
489,173385
344,173402
183,173412
231,173436
73,173436
608,173438
461,173507
902,173513
173,173527
131,173571
748,173592
748,173602
917,173618
593,173652
591,173666
748,173692
131,173704
106,173719
476,173734
477,173734
263,173771
343,173775
387,173775
48,173818
601,173833
843,173838
970,173846
82,173896
260,173901
986,173921
634,173933
995,173960
82,173988
391,174002
789,174002
183,174016
748,174039
789,174056
183,174079
675,174118
954,174130
955,174130
292,174130
20,174132
225,174145
797,174145
739,174149
740,174149
330,174150
557,174156
722,174159
883,174160
207,174164
117,174165
464,174165
119,174166
869,174173
654,174202
302,174204
497,174204
302,174207
57,174210
440,174210
170,174220
587,174221
614,174223
116,174224
638,174250
883,174255
328,174258
549,174258
327,174258
84,174274
84,174275
348,174284
654,174284
588,174284
862,174284
587,174284
586,174284
464,174284
436,174287
437,174287
936,174288
437,174290
436,174290
129,174291
740,174293
739,174293
171,174296
560,174297
638,174309
639,174309
461,174315
557,174321
119,174324
464,174325
504,174326
557,174327
869,174329
544,174344
421,174344
20,174345
452,174348
793,174349
421,174353
421,174357
684,174362
862,174363
884,174367
869,174370
675,174381
442,174386
1000,174398
443,174403
